"rep","time","fish","human","human_binom"
"Hanauma Bay-Backdoor-B-2021_01_20",1074,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1075,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1076,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1077,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1078,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1079,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1080,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1081,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1082,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1083,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1084,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1085,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1086,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1087,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1088,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1089,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1090,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1091,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1092,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1093,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1094,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1095,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1096,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1097,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1098,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1099,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1100,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1101,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1102,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1103,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1104,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1105,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1106,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1107,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1108,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1109,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1110,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1111,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1112,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1113,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1114,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1115,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1116,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1117,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1118,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1119,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1120,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1121,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1122,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1123,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1124,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1125,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1126,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1127,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1128,4,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1129,4,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1130,4,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1131,4,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1132,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1133,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1134,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1135,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1136,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1137,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1138,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1139,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1140,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1141,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1142,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1143,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1144,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1145,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1146,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1147,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1148,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1149,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1150,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1151,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1152,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1153,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1154,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1155,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1156,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1157,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1158,4,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1159,4,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1160,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1161,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1162,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1163,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1164,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1165,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1166,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1167,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1168,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1169,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1170,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1171,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1172,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1173,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1174,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1175,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1176,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1177,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1178,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1179,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1180,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1181,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1182,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1183,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1184,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1185,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1186,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1187,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1188,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1189,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1190,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1191,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1192,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1193,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1194,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1195,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1196,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1197,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1198,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1199,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1200,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1201,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1202,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1203,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1204,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1205,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1206,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1207,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1208,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1209,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1210,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1211,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1212,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1213,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1214,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1215,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1216,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1217,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1218,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1219,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1220,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1221,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1222,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1223,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1224,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1225,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1226,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1227,1,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1228,1,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1229,1,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1230,1,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1231,1,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1232,1,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1233,1,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1234,1,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1235,2,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1236,2,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1237,2,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1238,2,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1239,2,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1240,2,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1241,1,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1242,1,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1243,1,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1244,1,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1245,1,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1246,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1247,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1248,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1249,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1250,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1251,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1252,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1253,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1254,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1255,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1256,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1257,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1258,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1259,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1260,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1261,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1262,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1263,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1264,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1265,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1266,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1267,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1268,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1269,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1270,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1271,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1272,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1273,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1274,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1275,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1276,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1277,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1278,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1279,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1280,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1281,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1282,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1283,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1284,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1285,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1286,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1287,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1288,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1289,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1290,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1291,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1292,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1293,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1294,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1295,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1296,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1297,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1298,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1299,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1300,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1301,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1302,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1303,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1304,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1305,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1306,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1307,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1308,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1309,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1310,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1311,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1312,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1313,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1314,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1315,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1316,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1317,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1318,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1319,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1320,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1321,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1322,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1323,4,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1324,4,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1325,4,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1326,4,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1327,4,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1328,4,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1329,5,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1330,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1331,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1332,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1333,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1334,4,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1335,4,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1336,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1337,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1338,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1339,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1340,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1341,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1342,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1343,3,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1344,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1345,2,2,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1346,1,2,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1347,1,2,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1348,0,2,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1349,0,2,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1350,0,2,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1351,0,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1352,0,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1353,0,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1354,0,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1355,0,1,TRUE
"Hanauma Bay-Backdoor-B-2021_01_20",1356,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1357,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1358,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1359,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1360,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1361,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1362,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1363,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1364,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1365,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1366,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1367,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1368,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1369,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1370,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1371,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1372,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1373,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1374,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1375,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1376,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1377,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1378,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1379,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1380,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1381,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1382,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1383,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1384,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1385,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1386,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1387,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1388,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1389,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1390,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1391,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1392,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1393,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1394,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1395,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1396,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1397,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1398,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1399,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1400,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1401,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1402,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1403,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1404,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1405,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1406,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1407,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1408,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1409,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1410,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1411,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1412,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1413,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1414,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1415,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1416,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1417,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1418,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1419,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1420,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1421,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1422,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1423,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1424,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1425,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1426,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1427,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1428,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1429,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1430,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1431,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1432,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1433,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1434,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1435,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1436,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1437,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1438,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1439,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1440,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1441,0,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1442,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1443,1,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1444,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1445,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1446,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1447,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1448,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1449,2,0,FALSE
"Hanauma Bay-Backdoor-B-2021_01_20",1450,2,0,FALSE
